LOY;LOYm2;Q11;INSSEC;annee_enquete;Q12;etat_2000_dbl_vitr;Q33;deuxieme_salle_bain;nbre_garage;convecteur;abs_regul_thermique;abs_espace_recreatif;abs_eau_chaude;rangement;etat_a_installation_elec;etat_b_installation_gaz;etat_c_evacuation_gaz;etat_d_chauffe_eau;etat_e_plomberie;etat_f_chassis;etat_g_isolation_thermique;etat_h_isolation_sonore;etat_i_chauffage;etat_j_escalier;etat_k_revetements_sol;etat_l_peintures_interieures;etat_m_cuisine;etat_n_sanitaires;etat_o_espaces_communs;REV;Q67a;Q67b;Q67c;Q67d;Q67e;Q14;m2;type_logement;type_logement2
522.111523202355;10.4422304640471;50;21003A00-;2017;Appartement1;NA;4;0;0;0;0;1;0;0;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;1;1;50;Appartement1;Appartement1
730.956132483297;9.136951656041212;80;21003A05-;2017;Appartement1;2;4;0;0;0;0;0;0;0;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;De 2501 € à 3000 €;1;0;0;2;0;1;80;Appartement1;Appartement1
730.956132483297;10.4422304640471;70;21003A0AJ;2017;Appartement2;2;3;0;0;0;0;0;0;1;4;4;4;4;4;4;4;4;4;5;5;4;4;4;5;De 2501 € à 3000 €;1;2;0;2;0;2;70;Appartement2;Appartement2
816.5824222884833;10.20728027860604;80;21003A05-;2017;Appartement2;2;4;0;0;0;0;0;0;0;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;Refus de répondre;0;0;0;2;0;2;80;Appartement2;Appartement2
580.5880138010187;8.294114482871697;70;21003A05-;2017;Appartement2;2;4;0;0;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;1;2;70;Appartement2;Appartement2
678.7449801630614;9.696356859472306;70;21003A05-;2017;Appartement1;2;4;0;0;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;De 1001 € à 1500 €;0;0;0;1;0;1;70;Appartement1;Appartement1
595.2071364506846;9.920118940844743;60;21003A05-;2017;Appartement1;2;3;0;0;0;0;0;0;0;3;3;3;3;3;3;4;3;4;3;3;3;3;3;4;Refus de répondre;2;2;0;2;0;1;60;Appartement1;Appartement1
574.3226755225905;9.572044592043175;60;21003A05-;2017;Appartement1;2;4;0;0;0;0;1;0;0;4;4;4;4;4;4;3;5;5;5;5;4;4;4;5;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
595.2071364506846;8.502959092152638;70;21003A05-;2017;Appartement1;2;4;0;0;0;0;1;0;0;4;4;4;4;5;5;5;5;5;5;5;4;5;4;5;De 1001 € à 1500 €;0;0;0;1;0;1;70;Appartement1;Appartement1
730.956132483297;9.136951656041212;80;21003A323;2017;Appartement2;2;4;0;0;0;0;0;0;0;4;4;4;4;4;5;5;5;5;5;4;5;5;5;5;De 2501 € à 3000 €;0;0;0;2;0;2;80;Appartement2;Appartement2
777.9461695715089;8.643846328572321;90;21003A00-;2017;Appartement2;2;4;0;0;0;0;1;0;0;4;4;4;4;4;4;5;5;5;5;4;5;5;5;5;De 2501 € à 3000 €;0;0;1;0;0;2;90;Appartement2;Appartement2
678.7449801630614;9.696356859472306;70;21003A00-;2017;Appartement2;2;4;0;0;0;0;1;0;0;4;4;5;5;5;5;5;5;5;5;4;4;4;5;5;Refus de répondre;2;0;0;2;0;2;70;Appartement2;Appartement2
777.9461695715089;11.113516708164413;70;21003A00-;2017;Appartement2;2;4;0;0;0;0;0;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Refus de répondre;0;0;0;2;0;2;70;Appartement2;Appartement2
657.8605192349673;9.39800741764239;70;21003A02-;2017;Appartement1;2;4;0;0;0;0;1;0;0;4;4;4;4;5;4;4;4;5;5;5;5;5;5;4;De 2501 € à 3000 €;3;0;0;2;0;1;70;Appartement1;Appartement1
730.956132483297;9.136951656041212;80;21003A011;2017;Appartement2;2;4;0;0;0;0;1;0;0;4;5;4;4;4;4;5;5;5;5;4;5;5;5;5;Refus de répondre;2;0;0;2;0;2;80;Appartement2;Appartement2
757.0617086434147;10.815167266334496;70;21003A05-;2017;Appartement1;2;4;0;0;0;0;0;0;0;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Refus de répondre;0;0;0;2;0;1;70;Appartement1;Appartement1
678.7449801630614;9.696356859472306;70;21003A05-;2017;Appartement1;2;4;0;0;0;0;0;0;0;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;De 2501 € à 3000 €;0;0;0;2;0;1;70;Appartement1;Appartement1
730.956132483297;10.4422304640471;70;21003A011;2017;Appartement2;NA;4;0;0;0;0;1;0;0;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;3;0;0;2;0;2;70;Appartement2;Appartement2
678.7449801630614;11.312416336051024;60;21003A05-;2017;Appartement1;NA;4;0;0;0;0;0;0;0;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;1;0;0;2;0;1;60;Appartement1;Appartement1
757.0617086434147;12.617695144056912;60;21003A05-;2017;Appartement1;2;4;0;0;0;0;1;0;0;4;4;4;5;5;4;4;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
605.6493669147318;8.652133813067596;70;21003A02-;2017;Appartement1;NA;4;0;0;0;0;1;0;0;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;3;0;0;2;0;1;70;Appartement1;Appartement1
835.378437123768;10.4422304640471;80;21003A05-;2017;Appartement3;2;4;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 2501 € à 3000 €;2;0;0;2;0;3;80;Appartement3;Appartement3
522.111523202355;10.4422304640471;50;21003A05-;2017;Appartement1;NA;4;0;0;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;1;50;Appartement1;Appartement1
730.956132483297;10.4422304640471;70;21003A05-;2017;Appartement2;2;4;0;0;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 2501 € à 3000 €;3;0;0;2;0;2;70;Appartement2;Appartement2
939.800741764239;11.747509272052987;80;21003A05-;2017;Appartement2;NA;4;0;0;0;0;0;0;1;4;5;5;5;5;5;5;5;5;5;5;4;5;5;5;De 2501 € à 3000 €;2;1;0;2;0;2;80;Appartement2;Appartement2
835.378437123768;10.4422304640471;80;21003A312;2017;Appartement2;NA;4;0;1;0;0;0;0;1;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 3001 € à 3500 €;2;0;0;2;0;2;80;Appartement2;Appartement2
835.378437123768;10.4422304640471;80;21003A312;2017;Appartement2;NA;4;0;0;0;0;0;1;1;5;5;5;5;5;5;5;NA;5;5;5;5;5;5;5;Refus de répondre;2;0;0;0;0;2;80;Appartement2;Appartement2
626.533827842826;10.4422304640471;60;21003A312;2017;Appartement1;NA;4;0;0;0;0;1;0;0;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
783.1672848035325;11.188104068621893;70;21003A312;2017;Appartement1;2;4;0;0;0;0;0;0;0;5;5;4;5;5;5;5;5;5;5;5;4;5;5;5;Refus de répondre;2;0;0;2;0;1;70;Appartement1;Appartement1
730.956132483297;10.4422304640471;70;21003A312;2017;Appartement1;NA;4;0;0;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;De 2001 € à 2500 €;0;0;0;2;0;1;70;Appartement1;Appartement1
678.7449801630614;11.312416336051024;60;21003A312;2017;Appartement1;2;4;0;0;0;0;1;0;0;4;5;5;4;5;5;4;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
574.3226755225905;9.572044592043175;60;21012A62-;2017;Appartement2;2;3;0;NA;NA;0;1;0;0;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;De 1001 € à 1500 €;0;1;2;1;0;2;60;Appartement2;Appartement2
574.3226755225905;8.835733469578315;65;21012A62-;2017;Appartement2;2;2;0;NA;NA;0;0;0;0;4;4;4;4;4;3;3;4;4;5;4;4;3;3;3;De 1501 € à 2000 €;2;1;0;2;0;2;65;Appartement2;Appartement2
522.111523202355;10.4422304640471;50;21012A62-;2017;Appartement1;2;3;0;NA;NA;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 1001 € à 1500 €;4;0;0;1;0;1;50;Appartement1;Appartement1
490.7848318102137;NA;NA;21012A62-;2017;Appartement1;1;3;0;NA;NA;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;De 1001 € à 1500 €;0;0;0;2;1;1;NA;Appartement1;Appartement1
741.3983629473441;10.59140518496206;70;21012A62-;2017;Appartement2;2;4;0;NA;NA;0;0;0;0;4;4;4;4;3;4;3;3;4;4;4;4;4;4;4;De 1001 € à 1500 €;4;0;0;2;0;2;70;Appartement2;Appartement2
584.7649059866376;11.695298119732751;50;21012A62-;2017;Appartement1;2;2;0;NA;NA;0;1;0;0;3;3;3;3;4;3;3;3;3;3;3;3;3;3;4;De 1001 € à 1500 €;0;0;0;1;0;1;50;Appartement1;Appartement1
469.9003708821195;7.831672848035325;60;21012A62-;2017;Appartement1;2;4;0;NA;NA;0;1;0;0;4;4;4;4;4;4;4;4;5;NA;4;5;4;5;4;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
804.0517457316266;10.050646821645334;80;21012A63-;2017;Appartement1;2;4;0;NA;NA;0;0;0;0;4;4;4;4;3;4;3;4;4;4;5;3;4;4;4;De 1001 € à 1500 €;2;0;0;1;0;1;80;Appartement1;Appartement1
657.8605192349673;10.964341987249457;60;21012A63-;2017;Appartement1;2;5;0;NA;NA;0;1;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1501 € à 2000 €;1;0;0;2;0;1;60;Appartement1;Appartement1
469.9003708821195;5.873754636026494;80;21001A712;2017;Appartement2;2;4;0;NA;NA;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;1;1;0;2;0;2;80;Appartement2;Appartement2
636.976058306873;10.616267638447884;60;21001A712;2017;Appartement2;2;3;0;NA;NA;0;1;0;0;4;4;4;3;3;3;4;3;3;4;3;3;3;3;3;De 1001 € à 1500 €;NA;NA;NA;2;NA;2;60;Appartement2;Appartement2
522.111523202355;10.4422304640471;50;21001A712;2017;Appartement1;2;4;0;NA;NA;0;0;0;0;4;4;NA;4;4;4;3;3;4;3;4;4;3;4;4;De 1501 € à 2000 €;1;0;0;2;0;1;50;Appartement1;Appartement1
574.3226755225905;6.045501847606216;95;21001A712;2017;Appartement1;2;5;0;NA;NA;0;0;0;0;5;5;4;4;5;5;4;4;4;4;5;5;4;4;4;De 2501 € à 3000 €;1;0;2;4;0;1;95;Appartement1;Appartement1
887.5895894440034;11.094869868050043;80;21012A63-;2017;Appartement2;2;4;0;NA;NA;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;De 1501 € à 2000 €;1;0;0;2;0;2;80;Appartement2;Appartement2
887.5895894440034;14.793159824066723;60;21012A63-;2017;Appartement2;2;3;0;NA;NA;0;1;0;0;3;2;3;3;3;3;3;3;2;3;3;3;2;2;3;De 1001 € à 1500 €;2;3;0;1;0;2;60;Appartement2;Appartement2
835.378437123768;10.4422304640471;80;21001A451;2017;Appartement2;2;3;1;2;0;0;1;0;1;3;NA;3;3;3;3;3;3;4;4;3;3;4;4;3;De 3001 € à 3500 €;0;0;2;2;0;2;80;Appartement2;Appartement2
574.3226755225905;11.486453510451812;50;21001A472;2017;Studio;1;2;0;0;NA;0;1;0;0;3;NA;NA;NA;4;4;5;1;2;2;3;3;3;3;1;De 1501 € à 2000 €;0;0;1;0;0;0;50;Studio;Studio_Appartement0
730.956132483297;7.776129068971245;94;21001A472;2017;Appartement2;NA;4;0;0;0;0;0;0;1;5;5;3;3;5;5;1;1;5;5;5;3;2;5;4;Plus de 3500 €;2;0;2;2;0;2;94;Appartement2;Appartement2
730.956132483297;6.091301104027475;120;21001A350;2017;Maison4;1;5;1;0;NA;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Refus de répondre;NA;NA;NA;NA;NA;6;120;Maison4;Maison4
835.378437123768;8.35378437123768;100;21001A30-;2017;Appartement3;2;5;0;0;0;0;1;0;0;5;5;5;NA;5;5;5;3;5;5;3;5;5;5;5;De 2501 € à 3000 €;2;0;0;2;0;3;100;Appartement3;Appartement3
574.3226755225905;8.835733469578315;65;21001A30-;2017;Appartement2;2;4;0;0;0;0;0;0;1;5;5;5;5;5;5;5;3;5;NA;3;5;5;5;5;Refus de répondre;1;0;0;2;0;2;65;Appartement2;Appartement2
553.4382145944962;7.906260208492803;70;21003A03-;2017;Appartement1;NA;5;0;0;0;0;1;0;1;4;4;4;4;4;4;4;3;4;3;4;3;3;3;3;De 1001 € à 1500 €;0;0;0;1;0;1;70;Appartement1;Appartement1
1044.22304640471;14.917472091495856;70;21012A10-;2017;Appartement3;1;2;0;0;0;0;0;0;1;1;4;NA;4;3;5;4;4;3;4;4;4;3;4;2;De 2501 € à 3000 €;1;3;1;2;0;3;70;Appartement3;Appartement3
522.111523202355;10.4422304640471;50;21012A10-;2017;Studio;1;3;0;1;0;0;1;0;1;5;4;4;5;3;1;1;1;3;3;5;3;1;3;4;De 500 € à 1000 €;0;0;0;1;0;0;50;Studio;Studio_Appartement0
896.9875968616459;11.212344960770574;80;21012A10-;2017;Appartement2;1;3;0;0;NA;0;1;1;0;5;NA;NA;5;4;5;2;3;5;5;5;5;5;5;5;Refus de répondre;0;2;1;2;0;2;80;Appartement2;Appartement2
1775.1791788880068;19.72421309875563;90;21012A10-;2017;Appartement4;NA;5;1;0;0;0;0;0;1;4;4;4;4;4;5;5;3;5;5;5;5;4;5;5;De 2501 € à 3000 €;0;0;3;1;0;4;90;Appartement4;Appartement4
626.533827842826;12.53067655685652;50;21011A01-;2017;Appartement1;2;5;0;NA;0;0;1;0;1;2;3;2;4;4;5;5;1;5;3;3;4;2;2;2;De 2001 € à 2500 €;0;1;1;2;0;1;50;Appartement1;Appartement1
417.689218561884;11.933977673196685;35;21011A00-;2017;Studio;2;2;0;0;0;0;1;0;0;3;NA;4;4;4;4;2;3;3;3;1;4;5;4;2;De 500 € à 1000 €;0;0;1;0;0;0;35;Studio;Studio_Appartement0
626.533827842826;8.950483254897515;70;21004A35-;2017;Appartement1;2;3;0;NA;0;0;0;0;1;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;De 3001 € à 3500 €;NA;NA;NA;2;NA;1;70;Appartement1;Appartement1
710.0716715552028;10.143881022217183;70;21013A151;2017;Appartement2;2;3;0;NA;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;5;5;5;3;De 1501 € à 2000 €;NA;NA;NA;2;NA;2;70;Appartement2;Appartement2
730.956132483297;6.091301104027475;120;21013A151;2017;Appartement3;2;4;0;NA;1;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;5;5;4;4;De 500 € à 1000 €;NA;NA;NA;2;NA;3;120;Appartement3;Appartement3
563.8804450585434;8.055434929407763;70;21013A151;2017;Appartement1;2;4;0;NA;1;0;0;0;1;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;De 500 € à 1000 €;0;0;0;1;0;1;70;Appartement1;Appartement1
688.1429875807039;13.762859751614078;50;21013A151;2017;Appartement1;2;4;0;NA;0;0;1;0;1;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;De 2501 € à 3000 €;0;0;0;1;0;1;50;Appartement1;Appartement1
626.533827842826;12.53067655685652;50;21004A35-;2017;Appartement0;2;3;0;NA;0;0;0;0;1;3;3;3;5;3;4;4;4;4;4;4;4;4;4;4;De 3001 € à 3500 €;NA;NA;NA;2;NA;0;50;Appartement0;Studio_Appartement0
1253.067655685652;13.922973952062799;90;21016A322;2017;Appartement3;2;2;0;NA;0;0;0;0;0;3;3;3;3;3;2;2;2;2;3;2;4;4;4;3;De 500 € à 1000 €;0;0;0;1;0;3;90;Appartement3;Appartement3
678.7449801630614;13.574899603261228;50;21016A81-;2017;Studio;NA;NA;NA;NA;NA;NA;1;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Refus de répondre;NA;NA;NA;NA;NA;0;50;Studio;Studio_Appartement0
595.2071364506846;14.880178411267115;40;21016A81-;2017;Studio;2;3;0;NA;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 500 € à 1000 €;0;0;1;0;0;0;40;Studio;Studio_Appartement0
417.689218561884;10.4422304640471;40;21013A522;2017;NA;1;2;NA;NA;0;0;1;1;NA;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;De 500 € à 1000 €;0;0;0;1;0;NA;40;NA;NA
1566.334569607065;17.403717440078502;90;21009A42-;2017;Appartement3;2;4;1;NA;0;0;0;0;0;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;De 2501 € à 3000 €;NA;NA;3;NA;NA;3;90;Appartement3;Appartement3
699.6294410911557;11.85812612018908;59;21016A81-;2017;Appartement1;NA;4;0;NA;0;0;0;0;1;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;De 500 € à 1000 €;0;0;0;1;0;1;59;Appartement1;Appartement1
469.9003708821195;7.831672848035325;60;21004A71-;2017;Appartement1;NA;2;0;NA;NA;0;1;0;0;4;4;4;3;3;3;4;3;3;2;3;5;2;2;2;De 1501 € à 2000 €;0;0;0;1;0;1;60;Appartement1;Appartement1
814.4939761956738;9.04993306884082;90;21004A03-;2017;Appartement2;2;5;0;NA;0;0;1;0;1;4;4;4;4;4;4;2;2;4;4;4;4;4;4;4;De 3001 € à 3500 €;0;0;2;0;0;2;90;Appartement2;Appartement2
835.378437123768;11.933977673196685;70;21004A001;2017;Appartement2;2;4;0;NA;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Plus de 3500 €;1;0;0;2;0;2;70;Appartement2;Appartement2
751.8405934113912;12.53067655685652;60;21001A911;2017;Appartement2;2;3;0;NA;NA;0;1;0;0;3;3;3;3;2;3;2;3;3;3;3;3;3;3;3;De 1501 € à 2000 €;1;2;1;2;0;2;60;Appartement2;Appartement2
652.6394040029437;14.503097866732082;45;21001A90-;2017;Appartement1;2;4;0;NA;NA;0;1;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 500 € à 1000 €;0;0;0;1;0;1;45;Appartement1;Appartement1
652.6394040029437;14.503097866732082;45;21001A90-;2017;Appartement1;2;5;0;NA;NA;0;1;0;1;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;Refus de répondre;1;0;0;1;0;1;45;Appartement1;Appartement1
939.800741764239;11.747509272052987;80;21001A90-;2017;Appartement3;NA;3;0;NA;NA;0;0;0;0;4;4;4;4;4;4;3;2;4;2;3;3;3;3;3;De 1501 € à 2000 €;3;1;0;2;0;3;80;Appartement3;Appartement3
480.3426013461666;10.674280029914813;45;21001A911;2017;Appartement1;2;4;0;NA;NA;0;1;0;0;2;3;3;3;3;3;4;2;4;3;3;3;3;2;3;De 500 € à 1000 €;0;0;0;1;0;1;45;Appartement1;Appartement1
730.956132483297;10.4422304640471;70;21001A911;2017;Appartement2;2;2;0;NA;NA;0;0;0;0;3;4;2;3;3;3;3;3;3;NA;3;3;3;2;3;De 1001 € à 1500 €;2;0;0;2;0;2;70;Appartement2;Appartement2
757.0617086434147;10.094156115245529;75;21012A41-;2017;Appartement1;2;4;0;NA;NA;0;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;2;0;0;2;0;1;75;Appartement1;Appartement1
730.956132483297;13.290111499696309;55;21012A41-;2017;Appartement1;2;2;0;NA;NA;0;1;0;0;3;3;3;3;3;3;3;3;3;NA;4;4;3;3;3;De 1001 € à 1500 €;1;0;0;2;0;1;55;Appartement1;Appartement1
772.7250543394854;15.454501086789708;50;21012A41-;2017;Appartement1;2;2;0;1;NA;0;0;0;1;4;4;4;4;4;4;1;4;4;NA;4;4;4;3;4;De 1001 € à 1500 €;NA;NA;2;NA;NA;1;50;Appartement1;Appartement1
574.3226755225905;7.179033444032382;80;21012A41-;2017;Appartement2;2;5;0;NA;NA;0;0;0;1;5;5;4;4;5;5;4;4;5;5;3;5;5;5;4;De 1001 € à 1500 €;NA;NA;NA;2;NA;2;80;Appartement2;Appartement2
339.3724900815307;19.96308765185475;17;21011A00-;2017;NA;2;4;NA;NA;0;0;0;0;NA;5;NA;3;NA;5;5;5;5;5;3;4;5;NA;NA;4;De 500 € à 1000 €;0;0;1;0;0;NA;17;NA;NA
626.533827842826;10.4422304640471;60;21011A01-;2017;Appartement1;2;3;0;0;0;0;1;0;0;5;5;2;4;4;4;4;5;5;3;4;4;4;4;4;Moins de 500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
626.533827842826;13.052788080058875;48;21011A00-;2017;Appartement2;2;5;0;0;0;0;1;0;0;3;5;5;3;3;5;3;1;3;3;5;5;5;5;5;De 2001 € à 2500 €;0;0;0;2;0;2;48;Appartement2;Appartement2
939.800741764239;7.831672848035325;120;21011A01-;2017;Appartement3;1;3;0;0;0;0;1;0;0;NA;NA;NA;NA;3;3;2;2;3;3;3;3;3;2;3;Refus de répondre;1;3;0;2;0;3;120;Appartement3;Appartement3
741.3983629473441;10.59140518496206;70;21011A01-;2017;Appartement2;2;3;0;0;0;0;1;0;1;5;NA;5;5;5;5;3;4;5;2;3;3;5;4;3;De 1501 € à 2000 €;2;0;0;2;0;2;70;Appartement2;Appartement2
365.4780662416485;18.273903312082425;20;21011A00-;2017;Studio;2;2;0;0;0;0;0;0;0;2;4;3;3;4;4;4;1;4;3;1;1;2;2;2;De 1501 € à 2000 €;0;0;0;1;0;0;20;Studio;Studio_Appartement0
292.3824529933188;20.8844609280942;14;21011A00-;2017;NA;2;4;NA;NA;0;0;1;1;NA;3;4;4;4;3;5;5;5;3;3;4;4;4;4;4;De 500 € à 1000 €;0;0;0;1;0;NA;14;NA;NA
496.00594704223727;33.06706313614915;15;21011A00-;2017;Studio;2;3;0;0;0;0;0;0;0;4;4;NA;NA;3;4;4;2;5;4;4;4;4;3;4;De 1501 € à 2000 €;0;0;0;1;0;0;15;Studio;Studio_Appartement0
678.7449801630614;14.14052042006378;48;21011A02-;2017;Appartement1;2;2;0;0;0;0;1;0;0;NA;NA;NA;NA;1;4;1;1;2;3;4;2;5;1;2;De 1001 € à 1500 €;0;0;0;1;0;1;48;Appartement1;Appartement1
668.3027496990144;13.366054993980288;50;21016A81-;2017;Appartement1;NA;4;0;NA;0;0;0;0;0;4;4;4;4;2;4;5;3;4;4;3;4;4;2;4;De 1501 € à 2000 €;NA;NA;NA;2;NA;1;50;Appartement1;Appartement1
469.9003708821195;15.66334569607065;30;21004A35-;2017;NA;2;3;NA;NA;0;0;1;0;NA;3;3;3;2;2;3;3;3;3;3;3;3;3;3;3;De 500 € à 1000 €;0;0;1;0;0;NA;30;NA;NA
626.533827842826;12.53067655685652;50;21004A01-;2017;Appartement1;NA;3;0;NA;1;0;1;0;0;3;3;3;3;3;3;3;3;3;4;3;3;3;3;4;De 500 € à 1000 €;0;0;0;0;1;1;50;Appartement1;Appartement1
835.378437123768;13.922973952062799;60;21001A30-;2017;Appartement2;2;5;0;0;0;0;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 2501 € à 3000 €;0;0;0;2;0;2;60;Appartement2;Appartement2
678.7449801630614;9.049933068840819;75;21001A332;2017;Appartement1;2;5;0;0;0;0;1;0;0;3;5;5;5;5;5;5;2;5;5;4;5;5;5;5;Plus de 3500 €;0;0;0;1;0;1;75;Appartement1;Appartement1
542.9959841304492;NA;NA;21001A332;2017;Appartement1;2;5;0;0;0;0;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Refus de répondre;0;0;0;1;0;1;NA;Appartement1;Appartement1
501.2270622742608;10.024541245485215;50;21001A30-;2017;Appartement2;1;1;0;0;1;0;1;0;0;2;1;1;1;1;1;1;1;1;1;1;2;1;1;3;De 1501 € à 2000 €;2;0;1;1;0;2;50;Appartement2;Appartement2
579.5437907546141;8.279197010780202;70;21011A00-;2017;Appartement1;2;3;0;0;0;0;1;0;0;4;NA;3;NA;4;4;1;2;4;3;3;4;3;3;3;De 1001 € à 1500 €;0;0;0;2;0;1;70;Appartement1;Appartement1
730.956132483297;14.61912264966594;50;21011A01-;2017;Appartement2;2;3;0;0;0;0;0;0;1;1;2;4;5;5;5;5;5;5;5;5;5;5;5;5;De 2001 € à 2500 €;0;0;0;2;0;2;50;Appartement2;Appartement2
574.3226755225905;10.442230464047102;55;21011A00-;2017;Appartement2;1;3;0;0;0;0;1;0;0;4;4;4;4;4;4;3;4;5;5;5;5;4;2;NA;De 1001 € à 1500 €;1;4;0;1;0;2;55;Appartement2;Appartement2
746.6194781793677;9.332743477242095;80;21011A01-;2017;Appartement2;2;4;0;0;0;0;1;0;1;4;4;4;4;2;3;4;3;3;3;4;4;2;2;3;De 1501 € à 2000 €;2;0;0;1;0;2;80;Appartement2;Appartement2
313.266913921413;15.66334569607065;20;21011A00-;2017;Studio;2;5;0;0;1;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;0;20;Studio;Studio_Appartement0
678.7449801630614;8.484312252038269;80;21011A00-;2017;Appartement1;1;3;0;NA;0;0;1;0;1;3;3;4;NA;4;2;2;3;1;2;3;1;2;2;4;De 1001 € à 1500 €;1;1;0;2;0;1;80;Appartement1;Appartement1
730.956132483297;9.136951656041212;80;21012A822;2017;Appartement2;1;3;0;0;0;0;0;0;0;3;4;NA;NA;3;2;2;3;4;4;3;4;4;4;4;De 1501 € à 2000 €;2;0;0;2;0;2;80;Appartement2;Appartement2
574.3226755225905;19.14408918408635;30;21012A822;2017;Appartement1;1;2;0;0;0;0;0;0;1;1;NA;NA;1;1;1;1;1;2;1;2;2;1;1;2;De 2001 € à 2500 €;0;0;0;3;0;1;30;Appartement1;Appartement1
715.2927867872263;15.895395261938363;45;21012A822;2017;Appartement1;2;2;0;0;0;0;0;1;1;5;5;4;NA;4;4;2;4;3;4;2;3;2;2;3;De 1501 € à 2000 €;2;1;0;1;0;1;45;Appartement1;Appartement1
730.956132483297;11.245478961281492;65;21012A822;2017;Appartement2;3;4;0;1;NA;NA;0;NA;1;4;3;NA;NA;5;4;4;5;4;NA;5;4;5;4;5;Refus de répondre;NA;NA;NA;NA;NA;2;65;Appartement2;Appartement2
678.7449801630614;19.392713718944613;35;21001A30-;2017;Appartement1;2;1;0;0;0;0;0;0;1;1;NA;1;1;2;2;1;1;5;2;1;2;3;1;1;De 1501 € à 2000 €;0;0;0;2;0;1;35;Appartement1;Appartement1
558.6593298265199;6.983241622831498;80;21001A30-;2017;Appartement2;2;5;0;0;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 500 € à 1000 €;0;0;0;1;0;2;80;Appartement2;Appartement2
501.2270622742608;16.70756874247536;30;21001A30-;2017;Studio;3;3;0;0;0;0;1;0;0;3;2;3;3;2;2;2;1;3;5;5;5;3;3;4;De 1001 € à 1500 €;0;0;1;0;0;0;30;Studio;Studio_Appartement0
